,date,close,,,,,,,,,,
,"Mar 24, 2009",106.50,,,,,,,,,,
,"Mar 23, 2009",107.66,,,,,,,,,,
,"Mar 20, 2009",101.59,,,,,,,,,,
,"Mar 19, 2009",101.62,,,,,,,,,,
,"Mar 18, 2009",101.52,,,,,,,,,,
,"Mar 17, 2009",99.66,,,,,,,,,,
,"Mar 16, 2009",95.42,,,,,,,,,,
,"Mar 13, 2009",95.93,,,,,,,,,,
,"Mar 12, 2009",96.35,,,,,,,,,,
,"Mar 11, 2009",92.68,,,,,,,,,,
,"Mar 10, 2009",88.63,,,,,,,,,,
,"Mar 9, 2009",83.11,,,,,,,,,,
,"Mar 6, 2009",85.30,,,,,,,,,,
,"Mar 5, 2009",88.84,,,,,,,,,,
,"Mar 4, 2009",91.17,,,,,,,,,,
,"Mar 3, 2009",88.37,,,,,,,,,,
,"Mar 2, 2009",87.94,,,,,,,,,,
,"Feb 27, 2009",89.31,,,,,,,,,,
,"Feb 26, 2009",89.19,,,,,,,,,,
,"Feb 25, 2009",91.16,,,,,,,,,,
,"Feb 24, 2009",90.25,,,,,,,,,,
,"Feb 23, 2009",86.95,,,,,,,,,,
,"Feb 20, 2009",91.20,,,,,,,,,,
,"Feb 19, 2009",90.64,,,,,,,,,,
,"Feb 18, 2009",94.37,,,,,,,,,,
,"Feb 17, 2009",94.53,,,,,,,,,,
,"Feb 13, 2009",99.16,,,,,,,,,,
,"Feb 12, 2009",99.27,,,,,,,,,,
,"Feb 11, 2009",96.82,,,,,,,,,,
,"Feb 10, 2009",97.83,,,,,,,,,,
,"Feb 9, 2009",102.51,,,,,,,,,,
,"Feb 6, 2009",99.72,,,,,,,,,,
,"Feb 5, 2009",96.46,,,,,,,,,,
,"Feb 4, 2009",93.55,,,,,,,,,,
,"Feb 3, 2009",92.98,,,,,,,,,,
,"Feb 2, 2009",91.51,,,,,,,,,,
,"Jan 30, 2009",90.13,,,,,,,,,,
,"Jan 29, 2009",93.00,,,,,,,,,,
,"Jan 28, 2009",94.20,,,,,,,,,,
,"Jan 27, 2009",90.73,,,,,,,,,,
,"Jan 26, 2009",89.64,,,,,,,,,,
,"Jan 23, 2009",88.36,,,,,,,,,,
,"Jan 22, 2009",88.36,,,,,,,,,,
,"Jan 21, 2009",82.83,,,,,,,,,,
,"Jan 20, 2009",78.20,,,,,,,,,,
,"Jan 16, 2009",82.33,,,,,,,,,,
,"Jan 15, 2009",83.38,,,,,,,,,,
,"Jan 14, 2009",85.33,,,,,,,,,,
,"Jan 13, 2009",87.71,,,,,,,,,,
,"Jan 12, 2009",88.66,,,,,,,,,,
,"Jan 9, 2009",90.58,,,,,,,,,,
,"Jan 8, 2009",92.70,,,,,,,,,,
,"Jan 7, 2009",91.01,,,,,,,,,,
,"Jan 6, 2009",93.02,,,,,,,,,,
,"Jan 5, 2009",94.58,,,,,,,,,,
,"Jan 2, 2009",90.75,,,,,,,,,,
,"Jan 1, 2009",85.35,,,,,,,,,,
,"Dec 31, 2008",85.35,,,,,,,,,,
,"Dec 30, 2008",86.29,,,,,,,,,,
,"Dec 29, 2008",86.61,,,,,,,,,,
,"Dec 26, 2008",85.81,,,,,,,,,,
,"Dec 25, 2008",85.04,,,,,,,,,,
,"Dec 24, 2008",85.04,,,,,,,,,,
,"Dec 23, 2008",86.38,,,,,,,,,,
,"Dec 22, 2008",85.74,,,,,,,,,,
,"Dec 19, 2008",90.00,,,,,,,,,,
,"Dec 18, 2008",89.43,,,,,,,,,,
,"Dec 17, 2008",89.16,,,,,,,,,,
,"Dec 16, 2008",95.43,,,,,,,,,,
,"Dec 15, 2008",94.75,,,,,,,,,,
,"Dec 12, 2008",98.27,,,,,,,,,,
,"Dec 11, 2008",95.00,,,,,,,,,,
,"Dec 10, 2008",98.21,,,,,,,,,,
,"Dec 9, 2008",100.06,,,,,,,,,,
,"Dec 8, 2008",99.72,,,,,,,,,,
,"Dec 5, 2008",94.00,,,,,,,,,,
,"Dec 4, 2008",91.41,,,,,,,,,,
,"Dec 3, 2008",95.90,,,,,,,,,,
,"Dec 2, 2008",92.47,,,,,,,,,,
,"Dec 1, 2008",88.93,,,,,,,,,,
,"Nov 28, 2008",92.67,,,,,,,,,,
,"Nov 27, 2008",95.00,,,,,,,,,,
,"Nov 26, 2008",95.00,,,,,,,,,,
,"Nov 25, 2008",90.80,,,,,,,,,,
,"Nov 24, 2008",92.95,,,,,,,,,,
,"Nov 21, 2008",82.58,,,,,,,,,,
,"Nov 20, 2008",80.49,,,,,,,,,,
,"Nov 19, 2008",86.29,,,,,,,,,,
,"Nov 18, 2008",89.91,,,,,,,,,,
,"Nov 17, 2008",88.14,,,,,,,,,,
,"Nov 14, 2008",90.24,,,,,,,,,,
,"Nov 13, 2008",96.44,,,,,,,,,,
,"Nov 12, 2008",90.12,,,,,,,,,,
,"Nov 11, 2008",94.77,,,,,,,,,,
,"Nov 10, 2008",95.88,,,,,,,,,,
,"Nov 7, 2008",98.24,,,,,,,,,,
,"Nov 6, 2008",99.10,,,,,,,,,,
,"Nov 5, 2008",103.30,,,,,,,,,,
,"Nov 4, 2008",110.99,,,,,,,,,,
,"Nov 3, 2008",106.96,,,,,,,,,,
,"Oct 31, 2008",107.59,,,,,,,,,,
,"Oct 30, 2008",111.04,,,,,,,,,,
,"Oct 29, 2008",104.55,,,,,,,,,,
,"Oct 28, 2008",99.91,,,,,,,,,,
,"Oct 27, 2008",92.09,,,,,,,,,,
,"Oct 24, 2008",96.38,,,,,,,,,,
,"Oct 23, 2008",98.23,,,,,,,,,,
,"Oct 22, 2008",96.87,,,,,,,,,,
,"Oct 21, 2008",91.49,,,,,,,,,,
,"Oct 20, 2008",98.44,,,,,,,,,,
,"Oct 17, 2008",97.40,,,,,,,,,,
,"Oct 16, 2008",101.89,,,,,,,,,,
,"Oct 15, 2008",97.95,,,,,,,,,,
,"Oct 14, 2008",104.08,,,,,,,,,,
,"Oct 13, 2008",110.26,,,,,,,,,,
,"Oct 10, 2008",96.80,,,,,,,,,,
,"Oct 9, 2008",88.74,,,,,,,,,,
,"Oct 8, 2008",89.79,,,,,,,,,,
,"Oct 7, 2008",89.16,,,,,,,,,,
,"Oct 6, 2008",98.14,,,,,,,,,,
,"Oct 3, 2008",97.07,,,,,,,,,,
,"Oct 2, 2008",100.10,,,,,,,,,,
,"Oct 1, 2008",109.12,,,,,,,,,,
,"Sep 30, 2008",113.66,,,,,,,,,,
,"Sep 29, 2008",105.26,,,,,,,,,,
,"Sep 26, 2008",128.24,,,,,,,,,,
,"Sep 25, 2008",131.93,,,,,,,,,,
,"Sep 24, 2008",128.71,,,,,,,,,,
,"Sep 23, 2008",126.84,,,,,,,,,,
,"Sep 22, 2008",131.05,,,,,,,,,,
,"Sep 19, 2008",140.91,,,,,,,,,,
,"Sep 18, 2008",134.09,,,,,,,,,,
,"Sep 17, 2008",127.83,,,,,,,,,,
,"Sep 16, 2008",139.88,,,,,,,,,,
,"Sep 15, 2008",140.36,,,,,,,,,,
,"Sep 12, 2008",148.94,,,,,,,,,,
,"Sep 11, 2008",152.65,,,,,,,,,,
,"Sep 10, 2008",151.61,,,,,,,,,,
,"Sep 9, 2008",151.68,,,,,,,,,,
,"Sep 8, 2008",157.92,,,,,,,,,,
,"Sep 5, 2008",160.18,,,,,,,,,,
,"Sep 4, 2008",161.22,,,,,,,,,,
,"Sep 3, 2008",166.96,,,,,,,,,,
,"Sep 2, 2008",166.19,,,,,,,,,,
,"Aug 29, 2008",169.53,,,,,,,,,,
,"Aug 28, 2008",173.74,,,,,,,,,,
,"Aug 27, 2008",174.67,,,,,,,,,,
,"Aug 26, 2008",173.64,,,,,,,,,,
,"Aug 25, 2008",172.55,,,,,,,,,,
,"Aug 22, 2008",176.79,,,,,,,,,,
,"Aug 21, 2008",174.29,,,,,,,,,,
,"Aug 20, 2008",175.84,,,,,,,,,,
,"Aug 19, 2008",173.53,,,,,,,,,,
,"Aug 18, 2008",175.39,,,,,,,,,,
,"Aug 15, 2008",175.74,,,,,,,,,,
,"Aug 14, 2008",179.32,,,,,,,,,,
,"Aug 13, 2008",179.30,,,,,,,,,,
,"Aug 12, 2008",176.73,,,,,,,,,,
,"Aug 11, 2008",173.56,,,,,,,,,,
,"Aug 8, 2008",169.55,,,,,,,,,,
,"Aug 7, 2008",163.57,,,,,,,,,,
,"Aug 6, 2008",164.19,,,,,,,,,,
,"Aug 5, 2008",160.64,,,,,,,,,,
,"Aug 4, 2008",153.23,,,,,,,,,,
,"Aug 1, 2008",156.66,,,,,,,,,,
,"Jul 31, 2008",158.95,,,,,,,,,,
,"Jul 30, 2008",159.88,,,,,,,,,,
,"Jul 29, 2008",157.08,,,,,,,,,,
,"Jul 28, 2008",154.40,,,,,,,,,,
,"Jul 25, 2008",162.12,,,,,,,,,,
,"Jul 24, 2008",159.03,,,,,,,,,,
,"Jul 23, 2008",166.26,,,,,,,,,,
,"Jul 22, 2008",162.02,,,,,,,,,,
,"Jul 21, 2008",166.29,,,,,,,,,,
,"Jul 18, 2008",165.15,,,,,,,,,,
,"Jul 17, 2008",171.81,,,,,,,,,,
,"Jul 16, 2008",172.81,,,,,,,,,,
,"Jul 15, 2008",169.64,,,,,,,,,,
,"Jul 14, 2008",173.88,,,,,,,,,,
,"Jul 11, 2008",172.58,,,,,,,,,,
,"Jul 10, 2008",176.63,,,,,,,,,,
,"Jul 9, 2008",174.25,,,,,,,,,,
,"Jul 8, 2008",179.55,,,,,,,,,,
,"Jul 7, 2008",175.16,,,,,,,,,,
,"Jul 3, 2008",170.12,,,,,,,,,,
,"Jul 2, 2008",168.18,,,,,,,,,,
,"Jul 1, 2008",174.68,,,,,,,,,,
,"Jun 30, 2008",167.44,,,,,,,,,,
,"Jun 27, 2008",170.09,,,,,,,,,,
,"Jun 26, 2008",168.26,,,,,,,,,,
,"Jun 25, 2008",177.39,,,,,,,,,,
,"Jun 24, 2008",173.25,,,,,,,,,,
,"Jun 23, 2008",173.16,,,,,,,,,,
,"Jun 20, 2008",175.27,,,,,,,,,,
,"Jun 19, 2008",180.90,,,,,,,,,,
,"Jun 18, 2008",178.75,,,,,,,,,,
,"Jun 17, 2008",181.43,,,,,,,,,,
,"Jun 16, 2008",176.84,,,,,,,,,,
,"Jun 13, 2008",172.37,,,,,,,,,,
,"Jun 12, 2008",173.26,,,,,,,,,,
,"Jun 11, 2008",180.81,,,,,,,,,,
,"Jun 10, 2008",185.64,,,,,,,,,,
,"Jun 9, 2008",181.61,,,,,,,,,,
,"Jun 6, 2008",185.64,,,,,,,,,,
,"Jun 5, 2008",189.43,,,,,,,,,,
,"Jun 4, 2008",185.19,,,,,,,,,,
,"Jun 3, 2008",185.37,,,,,,,,,,
,"Jun 2, 2008",186.10,,,,,,,,,,
,"May 30, 2008",188.75,,,,,,,,,,
,"May 29, 2008",186.69,,,,,,,,,,
,"May 28, 2008",187.01,,,,,,,,,,
,"May 27, 2008",186.43,,,,,,,,,,
,"May 23, 2008",181.17,,,,,,,,,,
,"May 22, 2008",177.05,,,,,,,,,,
,"May 21, 2008",178.19,,,,,,,,,,
,"May 20, 2008",185.90,,,,,,,,,,
,"May 19, 2008",183.60,,,,,,,,,,
,"May 16, 2008",187.62,,,,,,,,,,
,"May 15, 2008",189.73,,,,,,,,,,
,"May 14, 2008",186.26,,,,,,,,,,
,"May 13, 2008",189.96,,,,,,,,,,
,"May 12, 2008",188.16,,,,,,,,,,
,"May 9, 2008",183.45,,,,,,,,,,
,"May 8, 2008",185.06,,,,,,,,,,
,"May 7, 2008",182.59,,,,,,,,,,
,"May 6, 2008",186.66,,,,,,,,,,
,"May 5, 2008",184.73,,,,,,,,,,
,"May 2, 2008",180.94,,,,,,,,,,
,"May 1, 2008",180.00,,,,,,,,,,
,"Apr 30, 2008",173.95,,,,,,,,,,
,"Apr 29, 2008",175.05,,,,,,,,,,
,"Apr 28, 2008",172.24,,,,,,,,,,
,"Apr 25, 2008",169.73,,,,,,,,,,
,"Apr 24, 2008",168.94,,,,,,,,,,
,"Apr 23, 2008",162.89,,,,,,,,,,
,"Apr 22, 2008",160.20,,,,,,,,,,
,"Apr 21, 2008",168.16,,,,,,,,,,
,"Apr 18, 2008",161.04,,,,,,,,,,
,"Apr 17, 2008",154.49,,,,,,,,,,
,"Apr 16, 2008",153.70,,,,,,,,,,
,"Apr 15, 2008",148.38,,,,,,,,,,
,"Apr 14, 2008",147.78,,,,,,,,,,
,"Apr 11, 2008",147.14,,,,,,,,,,
,"Apr 10, 2008",154.55,,,,,,,,,,
,"Apr 9, 2008",151.44,,,,,,,,,,
,"Apr 8, 2008",152.84,,,,,,,,,,
,"Apr 7, 2008",155.89,,,,,,,,,,
,"Apr 4, 2008",153.08,,,,,,,,,,
,"Apr 3, 2008",151.61,,,,,,,,,,
,"Apr 2, 2008",147.49,,,,,,,,,,
,"Apr 1, 2008",149.53,,,,,,,,,,
,"Mar 31, 2008",143.50,,,,,,,,,,
,"Mar 28, 2008",143.01,,,,,,,,,,
,"Mar 27, 2008",140.25,,,,,,,,,,
,"Mar 26, 2008",145.06,,,,,,,,,,
,"Mar 25, 2008",140.98,,,,,,,,,,
,"Mar 24, 2008",139.53,,,,,,,,,,
,"Mar 20, 2008",133.27,,,,,,,,,,
,"Mar 19, 2008",129.67,,,,,,,,,,
,"Mar 18, 2008",132.82,,,,,,,,,,
,"Mar 17, 2008",126.73,,,,,,,,,,
,"Mar 14, 2008",126.61,,,,,,,,,,
,"Mar 13, 2008",127.94,,,,,,,,,,
,"Mar 12, 2008",126.03,,,,,,,,,,
,"Mar 11, 2008",127.35,,,,,,,,,,
,"Mar 10, 2008",119.69,,,,,,,,,,
,"Mar 7, 2008",122.25,,,,,,,,,,
,"Mar 6, 2008",120.93,,,,,,,,,,
,"Mar 5, 2008",124.49,,,,,,,,,,
,"Mar 4, 2008",124.62,,,,,,,,,,
,"Mar 3, 2008",121.73,,,,,,,,,,
,"Feb 29, 2008",125.02,,,,,,,,,,
,"Feb 28, 2008",129.91,,,,,,,,,,
,"Feb 27, 2008",122.96,,,,,,,,,,
,"Feb 26, 2008",119.15,,,,,,,,,,
,"Feb 25, 2008",119.74,,,,,,,,,,
,"Feb 22, 2008",119.46,,,,,,,,,,
,"Feb 21, 2008",121.54,,,,,,,,,,
,"Feb 20, 2008",123.82,,,,,,,,,,
,"Feb 19, 2008",122.18,,,,,,,,,,
,"Feb 15, 2008",124.63,,,,,,,,,,
,"Feb 14, 2008",127.46,,,,,,,,,,
,"Feb 13, 2008",129.40,,,,,,,,,,
,"Feb 12, 2008",124.86,,,,,,,,,,
,"Feb 11, 2008",129.45,,,,,,,,,,
,"Feb 8, 2008",125.48,,,,,,,,,,
,"Feb 7, 2008",121.24,,,,,,,,,,
,"Feb 6, 2008",122.00,,,,,,,,,,
,"Feb 5, 2008",129.36,,,,,,,,,,
,"Feb 4, 2008",131.65,,,,,,,,,,
,"Feb 1, 2008",133.75,,,,,,,,,,
,"Jan 31, 2008",135.36,,,,,,,,,,
,"Jan 30, 2008",132.18,,,,,,,,,,
,"Jan 29, 2008",131.54,,,,,,,,,,
,"Jan 28, 2008",130.01,,,,,,,,,,
,"Jan 25, 2008",130.01,,,,,,,,,,
,"Jan 24, 2008",135.60,,,,,,,,,,
,"Jan 23, 2008",139.07,,,,,,,,,,
,"Jan 22, 2008",155.64,,,,,,,,,,
,"Jan 18, 2008",161.36,,,,,,,,,,
,"Jan 17, 2008",160.89,,,,,,,,,,
,"Jan 16, 2008",159.64,,,,,,,,,,
,"Jan 15, 2008",169.04,,,,,,,,,,
,"Jan 14, 2008",178.78,,,,,,,,,,
,"Jan 11, 2008",172.69,,,,,,,,,,
,"Jan 10, 2008",178.02,,,,,,,,,,
,"Jan 9, 2008",179.40,,,,,,,,,,
,"Jan 8, 2008",171.25,,,,,,,,,,
,"Jan 7, 2008",177.64,,,,,,,,,,
,"Jan 4, 2008",180.05,,,,,,,,,,
,"Jan 3, 2008",194.93,,,,,,,,,,
,"Jan 2, 2008",194.84,,,,,,,,,,
,"Dec 31, 2007",198.08,,,,,,,,,,
,"Dec 28, 2007",199.83,,,,,,,,,,
,"Dec 27, 2007",198.57,,,,,,,,,,
,"Dec 26, 2007",198.95,,,,,,,,,,
,"Dec 24, 2007",198.80,,,,,,,,,,
,"Dec 21, 2007",193.91,,,,,,,,,,
,"Dec 20, 2007",187.21,,,,,,,,,,
,"Dec 19, 2007",183.12,,,,,,,,,,
,"Dec 18, 2007",182.98,,,,,,,,,,
,"Dec 17, 2007",184.40,,,,,,,,,,
,"Dec 14, 2007",190.39,,,,,,,,,,
,"Dec 13, 2007",191.83,,,,,,,,,,
,"Dec 12, 2007",190.86,,,,,,,,,,
,"Dec 11, 2007",188.54,,,,,,,,,,
,"Dec 10, 2007",194.21,,,,,,,,,,
,"Dec 7, 2007",194.30,,,,,,,,,,
,"Dec 6, 2007",189.95,,,,,,,,,,
,"Dec 5, 2007",185.50,,,,,,,,,,
,"Dec 4, 2007",179.81,,,,,,,,,,
,"Dec 3, 2007",178.86,,,,,,,,,,
,"Nov 30, 2007",182.22,,,,,,,,,,
,"Nov 29, 2007",184.29,,,,,,,,,,
,"Nov 28, 2007",180.22,,,,,,,,,,
,"Nov 27, 2007",174.81,,,,,,,,,,
,"Nov 26, 2007",172.54,,,,,,,,,,
,"Nov 23, 2007",171.54,,,,,,,,,,
,"Nov 21, 2007",168.46,,,,,,,,,,
,"Nov 20, 2007",168.85,,,,,,,,,,
,"Nov 19, 2007",163.95,,,,,,,,,,
,"Nov 16, 2007",166.39,,,,,,,,,,
,"Nov 15, 2007",164.30,,,,,,,,,,
,"Nov 14, 2007",166.11,,,,,,,,,,
,"Nov 13, 2007",169.96,,,,,,,,,,
,"Nov 12, 2007",153.76,,,,,,,,,,
,"Nov 9, 2007",165.37,,,,,,,,,,
,"Nov 8, 2007",175.47,,,,,,,,,,
,"Nov 7, 2007",186.30,,,,,,,,,,
,"Nov 6, 2007",191.79,,,,,,,,,,
,"Nov 5, 2007",186.18,,,,,,,,,,
,"Nov 2, 2007",187.87,,,,,,,,,,
,"Nov 1, 2007",187.44,,,,,,,,,,
,"Oct 31, 2007",189.95,,,,,,,,,,
,"Oct 30, 2007",187.00,,,,,,,,,,
,"Oct 29, 2007",185.09,,,,,,,,,,
,"Oct 26, 2007",184.70,,,,,,,,,,
,"Oct 25, 2007",182.78,,,,,,,,,,
,"Oct 24, 2007",185.93,,,,,,,,,,
,"Oct 23, 2007",186.16,,,,,,,,,,
,"Oct 22, 2007",174.36,,,,,,,,,,
,"Oct 19, 2007",170.42,,,,,,,,,,
,"Oct 18, 2007",173.50,,,,,,,,,,
,"Oct 17, 2007",172.75,,,,,,,,,,
,"Oct 16, 2007",169.58,,,,,,,,,,
,"Oct 15, 2007",166.98,,,,,,,,,,
,"Oct 12, 2007",167.25,,,,,,,,,,
,"Oct 11, 2007",162.23,,,,,,,,,,
,"Oct 10, 2007",166.79,,,,,,,,,,
,"Oct 9, 2007",167.86,,,,,,,,,,
,"Oct 8, 2007",167.91,,,,,,,,,,
,"Oct 5, 2007",161.45,,,,,,,,,,
,"Oct 4, 2007",156.24,,,,,,,,,,
,"Oct 3, 2007",157.92,,,,,,,,,,
,"Oct 2, 2007",158.45,,,,,,,,,,
,"Oct 1, 2007",156.34,,,,,,,,,,
,"Sep 28, 2007",153.47,,,,,,,,,,
,"Sep 27, 2007",154.50,,,,,,,,,,
,"Sep 26, 2007",152.77,,,,,,,,,,
,"Sep 25, 2007",153.18,,,,,,,,,,
,"Sep 24, 2007",148.28,,,,,,,,,,
,"Sep 21, 2007",144.15,,,,,,,,,,
,"Sep 20, 2007",140.31,,,,,,,,,,
,"Sep 19, 2007",140.77,,,,,,,,,,
,"Sep 18, 2007",140.92,,,,,,,,,,
,"Sep 17, 2007",138.41,,,,,,,,,,
,"Sep 14, 2007",138.81,,,,,,,,,,
,"Sep 13, 2007",137.20,,,,,,,,,,
,"Sep 12, 2007",136.85,,,,,,,,,,
,"Sep 11, 2007",135.49,,,,,,,,,,
,"Sep 10, 2007",136.71,,,,,,,,,,
,"Sep 7, 2007",131.77,,,,,,,,,,
,"Sep 6, 2007",135.01,,,,,,,,,,
,"Sep 5, 2007",136.76,,,,,,,,,,
,"Sep 4, 2007",144.16,,,,,,,,,,
,"Aug 31, 2007",138.48,,,,,,,,,,
,"Aug 30, 2007",136.25,,,,,,,,,,
,"Aug 29, 2007",134.08,,,,,,,,,,
,"Aug 28, 2007",126.82,,,,,,,,,,
,"Aug 27, 2007",132.25,,,,,,,,,,
,"Aug 24, 2007",135.30,,,,,,,,,,
,"Aug 23, 2007",131.07,,,,,,,,,,
,"Aug 22, 2007",132.51,,,,,,,,,,
,"Aug 21, 2007",127.57,,,,,,,,,,
,"Aug 20, 2007",122.22,,,,,,,,,,
,"Aug 17, 2007",122.06,,,,,,,,,,
,"Aug 16, 2007",117.05,,,,,,,,,,
,"Aug 15, 2007",119.90,,,,,,,,,,
,"Aug 14, 2007",124.03,,,,,,,,,,
,"Aug 13, 2007",127.79,,,,,,,,,,
,"Aug 10, 2007",125.00,,,,,,,,,,
,"Aug 9, 2007",126.39,,,,,,,,,,
,"Aug 8, 2007",134.01,,,,,,,,,,
,"Aug 7, 2007",135.03,,,,,,,,,,
,"Aug 6, 2007",135.25,,,,,,,,,,
,"Aug 3, 2007",131.85,,,,,,,,,,
,"Aug 2, 2007",136.49,,,,,,,,,,
,"Aug 1, 2007",135.00,,,,,,,,,,
,"Jul 31, 2007",131.76,,,,,,,,,,
,"Jul 30, 2007",141.43,,,,,,,,,,
,"Jul 27, 2007",143.85,,,,,,,,,,
,"Jul 26, 2007",146.00,,,,,,,,,,
,"Jul 25, 2007",137.26,,,,,,,,,,
,"Jul 24, 2007",134.89,,,,,,,,,,
,"Jul 23, 2007",143.70,,,,,,,,,,
,"Jul 20, 2007",143.75,,,,,,,,,,
,"Jul 19, 2007",140.00,,,,,,,,,,
,"Jul 18, 2007",138.12,,,,,,,,,,
,"Jul 17, 2007",138.91,,,,,,,,,,
,"Jul 16, 2007",138.10,,,,,,,,,,
,"Jul 13, 2007",137.73,,,,,,,,,,
,"Jul 12, 2007",134.07,,,,,,,,,,
,"Jul 11, 2007",132.39,,,,,,,,,,
,"Jul 10, 2007",132.35,,,,,,,,,,
,"Jul 9, 2007",130.33,,,,,,,,,,
,"Jul 6, 2007",132.30,,,,,,,,,,
,"Jul 5, 2007",132.75,,,,,,,,,,
,"Jul 3, 2007",127.17,,,,,,,,,,
,"Jul 2, 2007",121.26,,,,,,,,,,
,"Jun 29, 2007",122.04,,,,,,,,,,
,"Jun 28, 2007",120.56,,,,,,,,,,
,"Jun 27, 2007",121.89,,,,,,,,,,
,"Jun 26, 2007",119.65,,,,,,,,,,
,"Jun 25, 2007",122.34,,,,,,,,,,
,"Jun 22, 2007",123.00,,,,,,,,,,
,"Jun 21, 2007",123.90,,,,,,,,,,
,"Jun 20, 2007",121.55,,,,,,,,,,
,"Jun 19, 2007",123.66,,,,,,,,,,
,"Jun 18, 2007",125.09,,,,,,,,,,
,"Jun 15, 2007",120.50,,,,,,,,,,
,"Jun 14, 2007",118.75,,,,,,,,,,
,"Jun 13, 2007",117.50,,,,,,,,,,
,"Jun 12, 2007",120.38,,,,,,,,,,
,"Jun 11, 2007",120.19,,,,,,,,,,
,"Jun 8, 2007",124.49,,,,,,,,,,
,"Jun 7, 2007",124.07,,,,,,,,,,
,"Jun 6, 2007",123.64,,,,,,,,,,
,"Jun 5, 2007",122.67,,,,,,,,,,
,"Jun 4, 2007",121.33,,,,,,,,,,
,"Jun 1, 2007",118.40,,,,,,,,,,
,"May 31, 2007",121.19,,,,,,,,,,
,"May 30, 2007",118.77,,,,,,,,,,
,"May 29, 2007",114.35,,,,,,,,,,
,"May 25, 2007",113.62,,,,,,,,,,
,"May 24, 2007",110.69,,,,,,,,,,
,"May 23, 2007",112.89,,,,,,,,,,
,"May 22, 2007",113.54,,,,,,,,,,
,"May 21, 2007",111.98,,,,,,,,,,
,"May 18, 2007",110.02,,,,,,,,,,
,"May 17, 2007",109.44,,,,,,,,,,
,"May 16, 2007",107.34,,,,,,,,,,
,"May 15, 2007",107.52,,,,,,,,,,
,"May 14, 2007",109.36,,,,,,,,,,
,"May 11, 2007",108.74,,,,,,,,,,
,"May 10, 2007",107.34,,,,,,,,,,
,"May 9, 2007",106.88,,,,,,,,,,
,"May 8, 2007",105.06,,,,,,,,,,
,"May 7, 2007",103.92,,,,,,,,,,
,"May 4, 2007",100.81,,,,,,,,,,
,"May 3, 2007",100.40,,,,,,,,,,
,"May 2, 2007",100.39,,,,,,,,,,
,"May 1, 2007",99.47,,,,,,,,,,
,"Apr 30, 2007",99.80,,,,,,,,,,
,"Apr 27, 2007",99.92,,,,,,,,,,
,"Apr 26, 2007",98.84,,,,,,,,,,
,"Apr 25, 2007",95.35,,,,,,,,,,
,"Apr 24, 2007",93.24,,,,,,,,,,
